Date,Hour,Hourly Demand Met (in MW)
2020-02-19,22,2347.01
2020-02-19,23,1993.03
2020-02-20,0,1721.56
2020-02-20,1,1543.21
2020-02-20,2,1462.49
2020-02-20,3,1440.4
2020-02-20,4,1523.76
2020-02-20,5,1870.05
2020-02-20,6,2671.84
2020-02-20,7,3338.31
2020-02-20,8,3495.92
2020-02-20,9,3598.49
2020-02-20,10,3658.12
2020-02-20,11,3555.42
2020-02-20,12,3316.63
2020-02-20,13,2913.15
2020-02-20,14,2895.86
2020-02-20,15,2854.58
2020-02-20,16,2870.46
2020-02-20,17,2958.25
2020-02-20,18,3152.85
2020-02-20,19,3162.4
2020-02-20,20,2894.84
2020-02-20,21,2572.13
2020-02-20,22,2319.85
2020-02-20,23,2015.41
2020-02-21,0,1754.28
2020-02-21,1,1604.94
2020-02-21,2,1536.7
2020-02-21,3,1520.58
2020-02-21,4,1607.83
2020-02-21,5,1949.77
2020-02-21,6,2572.2
2020-02-21,7,3285.94
2020-02-21,8,3762.91
2020-02-21,9,3979.12
2020-02-21,10,4089.37
2020-02-21,11,3833.11
2020-02-21,12,3550.01
2020-02-21,13,3128.1
2020-02-21,14,2962.04
2020-02-21,15,2860.82
2020-02-21,16,2787.91
2020-02-21,17,2851.79
2020-02-21,18,3061.42
2020-02-21,19,3038.68
2020-02-21,20,2796.75
2020-02-21,21,2552.95
2020-02-21,22,2278.9
2020-02-21,23,1964.53
2020-02-22,0,1695.73
2020-02-22,1,1549
2020-02-22,2,1477.63
2020-02-22,3,1454.81
2020-02-22,4,1504.85
2020-02-22,5,1804.24
2020-02-22,6,2432.02
2020-02-22,7,3053.42
2020-02-22,8,3317.6
2020-02-22,9,3452.94
2020-02-22,10,3558.8
2020-02-22,11,3411.17
2020-02-22,12,3180.52
2020-02-22,13,2805.08
2020-02-22,14,2727.21
2020-02-22,15,2664.99
2020-02-22,16,2629.46
2020-02-22,17,2721.44
2020-02-22,18,2939.06
2020-02-22,19,2968.2
2020-02-22,20,2732.45
2020-02-22,21,2465.07
2020-02-22,22,2218.28
2020-02-22,23,1941.74
2020-02-23,0,1677.26
2020-02-23,1,1522.71
2020-02-23,2,1439.82
2020-02-23,3,1403.45
2020-02-23,4,1442.62
2020-02-23,5,1678.12
2020-02-23,6,2113.45
2020-02-23,7,2681.5
2020-02-23,8,3112.88
2020-02-23,9,3382.51
2020-02-23,10,3546.71
2020-02-23,11,3507.78
2020-02-23,12,3287.65
2020-02-23,13,2922.89
2020-02-23,14,2787.89
2020-02-23,15,2672.12
2020-02-23,16,2600.32
2020-02-23,17,2668.54
2020-02-23,18,2836.38
2020-02-23,19,2855.15
2020-02-23,20,2675.76
2020-02-23,21,2471.7
2020-02-23,22,2262.38
2020-02-23,23,1997.03
2020-02-24,0,1775.98
2020-02-24,1,1642.8
2020-02-24,2,1576.28
2020-02-24,3,1551.36
2020-02-24,4,1621.95
2020-02-24,5,1920.53
2020-02-24,6,2796.84
2020-02-24,7,3384.75
2020-02-24,8,3366.34
2020-02-24,9,3435.7
2020-02-24,10,3578.74
2020-02-24,11,3429.29
2020-02-24,12,3270.82
2020-02-24,13,2887.84
2020-02-24,14,2915.23
2020-02-24,15,2883.64
2020-02-24,16,2851.05
2020-02-24,17,2938.35
2020-02-24,18,3087.84
2020-02-24,19,3076.33
2020-02-24,20,2812.81
2020-02-24,21,2536.32
2020-02-24,22,2350.06
2020-02-24,23,2080.09
2020-02-25,0,1850.85
2020-02-25,1,1718.59
2020-02-25,2,1658.03
2020-02-25,3,1624.48
2020-02-25,4,1686.57
2020-02-25,5,1969.54
2020-02-25,6,2637.87
2020-02-25,7,3186.91
2020-02-25,8,3339.47
2020-02-25,9,3426.44
2020-02-25,10,3509.39
2020-02-25,11,3427.79
2020-02-25,12,3287.17
2020-02-25,13,2923.8
2020-02-25,14,2895.45
2020-02-25,15,2802.38
2020-02-25,16,2803.24
2020-02-25,17,2881.52
2020-02-25,18,3041.47
2020-02-25,19,3058.58
2020-02-25,20,2807.17
2020-02-25,21,2575.67
2020-02-25,22,2358.35
2020-02-25,23,2092.16
2020-02-26,0,1876.44
2020-02-26,1,1746.61
2020-02-26,2,1685.64
2020-02-26,3,1662.63
2020-02-26,4,1715.46
2020-02-26,5,1979.51
2020-02-26,6,2592.62
2020-02-26,7,3187.86
2020-02-26,8,3351.36
2020-02-26,9,3415.88
2020-02-26,10,3514.23
2020-02-26,11,3460.61
2020-02-26,12,3300.24
2020-02-26,13,2963.64
2020-02-26,14,2955.63
2020-02-26,15,2885.63
2020-02-26,16,2862.08
2020-02-26,17,2931.42
2020-02-26,18,3078.19
2020-02-26,19,3072.84
2020-02-26,20,2805.96
2020-02-26,21,2553.07
2020-02-26,22,2308.57
2020-02-26,23,2042.24
2020-02-27,0,1841.8
2020-02-27,1,1698.46
2020-02-27,2,1634.96
2020-02-27,3,1604.55
2020-02-27,4,1667.55
2020-02-27,5,1921.32
2020-02-27,6,2497.6
2020-02-27,7,3068.26
2020-02-27,8,3234.96
2020-02-27,9,3330.2
2020-02-27,10,3491.76
2020-02-27,11,3419.93
2020-02-27,12,3296.18
2020-02-27,13,2906.46
2020-02-27,14,2881.71
2020-02-27,15,2829.69
2020-02-27,16,2798.71
2020-02-27,17,2830.67
2020-02-27,18,3030.96
2020-02-27,19,3030.99
2020-02-27,20,2797.13
2020-02-27,21,2540.25
2020-02-27,22,2319.25
2020-02-27,23,2058.26
2020-02-28,0,1850.17
2020-02-28,1,1712.44
2020-02-28,2,1655.04
2020-02-28,3,1625.8
2020-02-28,4,1676.34
2020-02-28,5,1936.89
2020-02-28,6,2563.7
2020-02-28,7,3119.32
2020-02-28,8,3294.44
2020-02-28,9,3460.93
2020-02-28,10,3589.95
2020-02-28,11,3609.3
2020-02-28,12,3416.33
2020-02-28,13,3042.4
2020-02-28,14,2968.1
2020-02-28,15,2906.96
2020-02-28,16,2897.14
2020-02-28,17,2979.67
2020-02-28,18,3104.88
2020-02-28,19,3086.68
2020-02-28,20,2831.21
2020-02-28,21,2554.72
2020-02-28,22,2336.17
2020-02-28,23,2087.3
2020-02-29,0,1877.35
2020-02-29,1,1754.18
2020-02-29,2,1687.2
2020-02-29,3,1649.19
2020-02-29,4,1692.38
2020-02-29,5,1904.76
2020-02-29,6,2374.28
2020-02-29,7,2923.18
2020-02-29,8,3149.1
2020-02-29,9,3228.4
2020-02-29,10,3333.38
2020-02-29,11,3277.56
2020-02-29,12,3119.06
2020-02-29,13,2825.95
2020-02-29,14,2766.41
2020-02-29,15,2697.71
2020-02-29,16,2696.05
2020-02-29,17,2817.17
2020-02-29,18,2951.73
2020-02-29,19,2805.86
2020-02-29,20,2537.31
2020-02-29,21,2355.1
2020-02-29,22,2207.28
2020-02-29,23,1968.01
2020-03-01,0,1773.77
2020-03-01,1,1662.86
2020-03-01,2,1599.3
2020-03-01,3,1571.4
2020-03-01,4,1613.92
2020-03-01,5,1776.19
2020-03-01,6,2074.25
2020-03-01,7,2530.92
2020-03-01,8,2883.78
2020-03-01,9,3111.87
2020-03-01,10,3317.82
2020-03-01,11,3322.03
2020-03-01,12,3133.25
2020-03-01,13,2813.72
2020-03-01,14,2681.2
2020-03-01,15,2579.83
2020-03-01,16,2485.29
2020-03-01,17,2557.41
2020-03-01,18,2761.37
2020-03-01,19,2818.28
2020-03-01,20,2590.83
2020-03-01,21,2381
2020-03-01,22,2217.16
2020-03-01,23,1999.65
2020-03-02,0,1787.51
2020-03-02,1,1666.46
2020-03-02,2,1614.65
2020-03-02,3,1594.35
2020-03-02,4,1652.58
2020-03-02,5,1901.66
2020-03-02,6,2516.46
2020-03-02,7,3060.72
2020-03-02,8,3204.02
2020-03-02,9,3248.79
2020-03-02,10,3347.44
2020-03-02,11,3334.72
2020-03-02,12,3224.5
2020-03-02,13,2950.97
2020-03-02,14,2877.72
2020-03-02,15,2825.67
2020-03-02,16,2811.56
2020-03-02,17,2889.65
2020-03-02,18,3026.6
2020-03-02,19,3026.38
2020-03-02,20,2760.31
2020-03-02,21,2519.63
2020-03-02,22,2322.22
2020-03-02,23,2062
2020-03-03,0,1849.59
2020-03-03,1,1721.73
2020-03-03,2,1661.38
2020-03-03,3,1633.72
2020-03-03,4,1690.19
2020-03-03,5,1932.27
2020-03-03,6,2537.08
2020-03-03,7,3080.79
2020-03-03,8,3225.36
2020-03-03,9,3307.22
2020-03-03,10,3425.28
2020-03-03,11,3389.99
2020-03-03,12,3240.71
2020-03-03,13,2921.36
2020-03-03,14,2887.24
2020-03-03,15,2844.55
2020-03-03,16,2826.18
2020-03-03,17,2916.13
2020-03-03,18,3051.49
2020-03-03,19,3052.42
2020-03-03,20,2840.61
2020-03-03,21,2562.6
2020-03-03,22,2359.6
2020-03-03,23,2110.53
2020-03-04,0,1901.37
2020-03-04,1,1781.5
2020-03-04,2,1723.24
2020-03-04,3,1697.39
2020-03-04,4,1757.64
2020-03-04,5,2008.32
2020-03-04,6,2613.57
2020-03-04,7,3196.72
2020-03-04,8,3314.28
2020-03-04,9,3382.78
2020-03-04,10,3483.69
2020-03-04,11,3450.53
2020-03-04,12,3334.55
2020-03-04,13,2998.6
2020-03-04,14,2999.08
2020-03-04,15,2973.4
2020-03-04,16,2970.47
2020-03-04,17,3055.78
2020-03-04,18,3161.03
2020-03-04,19,3074.47
2020-03-04,20,2824.64
2020-03-04,21,2530.56
2020-03-04,22,2313.95
2020-03-04,23,1972.16
2020-03-05,0,1815.88
2020-03-05,1,1688.02
2020-03-05,2,1634.28
2020-03-05,3,1616.5
2020-03-05,4,1669.42
2020-03-05,5,1929.17
2020-03-05,6,2502.07
2020-03-05,7,3056.84
2020-03-05,8,3253.2
2020-03-05,9,3349.74
2020-03-05,10,3443.91
2020-03-05,11,3354.93
2020-03-05,12,3217.31
2020-03-05,13,2902.81
2020-03-05,14,2886.25
2020-03-05,15,2863.89
2020-03-05,16,2916.81
2020-03-05,17,3003.98
2020-03-05,18,3166.77
2020-03-05,19,3117.4
2020-03-05,20,2897.69
2020-03-05,21,2634.5
2020-03-05,22,2518.52
2020-03-05,23,2174.22
2020-03-06,0,1833.06
2020-03-06,1,1698.25
2020-03-06,2,1650.94
2020-03-06,3,1619.9
2020-03-06,4,1702.15
2020-03-06,5,1938.32
2020-03-06,6,2480.27
2020-03-06,7,2918.38
2020-03-06,8,3301.58
2020-03-06,9,3471.04
2020-03-06,10,3688.4
2020-03-06,11,3612.26
2020-03-06,12,3485.97
2020-03-06,13,3158.97
2020-03-06,14,3052.68
2020-03-06,15,2998.67
2020-03-06,16,2963.57
2020-03-06,17,3000.84
2020-03-06,18,3058.84
2020-03-06,19,3060.95
2020-03-06,20,2826.39
2020-03-06,21,2579.85
2020-03-06,22,2301.09
2020-03-06,23,2011.29
2020-03-07,0,1695.9
2020-03-07,1,1604.19
2020-03-07,2,1543.26
2020-03-07,3,1502.2
2020-03-07,4,1563.21
2020-03-07,5,1826.47
2020-03-07,6,2324.39
2020-03-07,7,2993.86
2020-03-07,8,3281.22
2020-03-07,9,3417.48
2020-03-07,10,3552.66
2020-03-07,11,3447.73
2020-03-07,12,3206.42
2020-03-07,13,2857.88
2020-03-07,14,2788.72
2020-03-07,15,2741.03
2020-03-07,16,2677.16
2020-03-07,17,2720.6
2020-03-07,18,2891.9
2020-03-07,19,2906.73
2020-03-07,20,2696.1
2020-03-07,21,2445.56
2020-03-07,22,2250.03
2020-03-07,23,1964.94
2020-03-08,0,1708.54
2020-03-08,1,1572.58
2020-03-08,2,1496.2
2020-03-08,3,1460.99
2020-03-08,4,1516.66
2020-03-08,5,1693.28
2020-03-08,6,2070.16
2020-03-08,7,2610.76
2020-03-08,8,2942.65
2020-03-08,9,3218.55
2020-03-08,10,3434.16
2020-03-08,11,3410.01
2020-03-08,12,3229.02
2020-03-08,13,2847.48
2020-03-08,14,2702.46
2020-03-08,15,2565.79
2020-03-08,16,2501.55
2020-03-08,17,2541.64
2020-03-08,18,2699.56
2020-03-08,19,2765.06
2020-03-08,20,2585.21
2020-03-08,21,2379.78
2020-03-08,22,2194.47
2020-03-08,23,1942.41
2020-03-09,0,1708.65
2020-03-09,1,1568.98
2020-03-09,2,1507.53
2020-03-09,3,1475.83
2020-03-09,4,1532.37
2020-03-09,5,1802.65
2020-03-09,6,2367.11
2020-03-09,7,2986.22
2020-03-09,8,3255.58
2020-03-09,9,3419.88
2020-03-09,10,3548.2
2020-03-09,11,3403.13
2020-03-09,12,3143.97
2020-03-09,13,2793.73
2020-03-09,14,2627.22
2020-03-09,15,2523.07
2020-03-09,16,2386.81
2020-03-09,17,2349.49
2020-03-09,18,2459.04
2020-03-09,19,2535.01
2020-03-09,20,2366.69
2020-03-09,21,2262.91
2020-03-09,22,2120.52
2020-03-09,23,1862.3
2020-03-10,0,1641.07
2020-03-10,1,1508.35
2020-03-10,2,1561.94
2020-03-10,3,1641.4
2020-03-10,4,1679.64
2020-03-10,5,1812.91
2020-03-10,6,1730.88
2020-03-10,7,2043.51
2020-03-10,8,2147.41
2020-03-10,9,2097.94
2020-03-10,10,2009.75
2020-03-10,11,1987.64
2020-03-10,12,2121.4
2020-03-10,13,2285.65
2020-03-10,14,2273.06
2020-03-10,15,2119.53
2020-03-10,16,1939.95
2020-03-10,17,1953.55
2020-03-10,18,2088.71
2020-03-10,19,2115.65
2020-03-10,20,2019.73
2020-03-10,21,1939.66
2020-03-10,22,1751.21
2020-03-10,23,1530.55
2020-03-11,0,1338.29
2020-03-11,1,1246.73
2020-03-11,2,1211.95
2020-03-11,3,1209.13
2020-03-11,4,1268.17
2020-03-11,5,1502.1
2020-03-11,6,1995.2
2020-03-11,7,2526.81
2020-03-11,8,2790.28
2020-03-11,9,2951.77
2020-03-11,10,3012.61
2020-03-11,11,3069.63
2020-03-11,12,2915.21
2020-03-11,13,2649.29
2020-03-11,14,2575.3
2020-03-11,15,2450.14
2020-03-11,16,2455.92
2020-03-11,17,2544.72
2020-03-11,18,2630.45
2020-03-11,19,2681.25
2020-03-11,20,2478.24
2020-03-11,21,2285.45
2020-03-11,22,2022.74
2020-03-11,23,1765.86
2020-03-12,0,1555.33
2020-03-12,1,1427.06
2020-03-12,2,1375.29
2020-03-12,3,1362.19
2020-03-12,4,1417.05
2020-03-12,5,1669.07
2020-03-12,6,2220.91
2020-03-12,7,2821.63
2020-03-12,8,3110.12
2020-03-12,9,3214.08
2020-03-12,10,3405.63
2020-03-12,11,3328.16
2020-03-12,12,3101.7
2020-03-12,13,2756.12
2020-03-12,14,2728.93
2020-03-12,15,2632.3
2020-03-12,16,2678.6
2020-03-12,17,2754.04
2020-03-12,18,2917.33
2020-03-12,19,2921.23
2020-03-12,20,2701.71
2020-03-12,21,2407.91
2020-03-12,22,2205.1
2020-03-12,23,1934.76
2020-03-13,0,1696.95
2020-03-13,1,1567.46
2020-03-13,2,1502.02
2020-03-13,3,1475.25
2020-03-13,4,1527.86
2020-03-13,5,1798.57
2020-03-13,6,2328.91
2020-03-13,7,2939.03
2020-03-13,8,3193.36
2020-03-13,9,3311.18
2020-03-13,10,3479.38
2020-03-13,11,3407.9
2020-03-13,12,3301.69
2020-03-13,13,2890.08
2020-03-13,14,2821.05
2020-03-13,15,2777.26
2020-03-13,16,2748.44
2020-03-13,17,2808.65
2020-03-13,18,2938.44
2020-03-13,19,2973.64
2020-03-13,20,2731.12
2020-03-13,21,2464.16
2020-03-13,22,2230.96
2020-03-13,23,1991.33
2020-03-14,0,1782.26
2020-03-14,1,1650.72
2020-03-14,2,1598.94
2020-03-14,3,1560.66
2020-03-14,4,1601.73
2020-03-14,5,1815.79
2020-03-14,6,2220.92
2020-03-14,7,2736.78
2020-03-14,8,2984.16
2020-03-14,9,3144.79
2020-03-14,10,3290.87
2020-03-14,11,3182.34
2020-03-14,12,3018.67
2020-03-14,13,2745.92
2020-03-14,14,2685.17
2020-03-14,15,2554.2
2020-03-14,16,2507.71
2020-03-14,17,2614.18
2020-03-14,18,2749.63
2020-03-14,19,2807.5
2020-03-14,20,2597.61
2020-03-14,21,2358.68
2020-03-14,22,2107.79
2020-03-14,23,1848.24
2020-03-15,0,1619.15
2020-03-15,1,1476.87
2020-03-15,2,1424.9
2020-03-15,3,1391.19
2020-03-15,4,1459.9
2020-03-15,5,1630.82
2020-03-15,6,1997.78
2020-03-15,7,2488.86
2020-03-15,8,2807.52
2020-03-15,9,3056.54
2020-03-15,10,3278.03
2020-03-15,11,3291.05
2020-03-15,12,3118.57
2020-03-15,13,2768.14
2020-03-15,14,2606.58
2020-03-15,15,2434.79
2020-03-15,16,2402.11
2020-03-15,17,2455.37
2020-03-15,18,2598.55
2020-03-15,19,2704.65
2020-03-15,20,2516.66
2020-03-15,21,2306.23
2020-03-15,22,2098.65
2020-03-15,23,1833.79
2020-03-16,0,1609.47
2020-03-16,1,1479.06
2020-03-16,2,1413.44
2020-03-16,3,1398.54
2020-03-16,4,1491.89
2020-03-16,5,1777.73
2020-03-16,6,2318.35
2020-03-16,7,2828.74
2020-03-16,8,3073.46
2020-03-16,9,3258.91
2020-03-16,10,3354.17
2020-03-16,11,3283.74
2020-03-16,12,3121.03
2020-03-16,13,2741.83
2020-03-16,14,2697.31
2020-03-16,15,2643.22
2020-03-16,16,2629.41
2020-03-16,17,2710.35
2020-03-16,18,2857.97
2020-03-16,19,2924.7
2020-03-16,20,2699.55
2020-03-16,21,2425.1
2020-03-16,22,2214.44
2020-03-16,23,1924.99
2020-03-17,0,1701.36
2020-03-17,1,1570.35
2020-03-17,2,1506.35
2020-03-17,3,1481
2020-03-17,4,1529.54
2020-03-17,5,1759.41
2020-03-17,6,2301.7
2020-03-17,7,2929.47
2020-03-17,8,3175.24
2020-03-17,9,3273
2020-03-17,10,3397.98
2020-03-17,11,3322.55
2020-03-17,12,3151.06
2020-03-17,13,2776.07
2020-03-17,14,2729.58
2020-03-17,15,2649.04
2020-03-17,16,2691.02
2020-03-17,17,2780.77
2020-03-17,18,2873.55
2020-03-17,19,2932.29
2020-03-17,20,2704.55
2020-03-17,21,2432.45
2020-03-17,22,2225.19
2020-03-17,23,1962.04
2020-03-18,0,1743.44
2020-03-18,1,1622.23
2020-03-18,2,1552.45
2020-03-18,3,1535.99
2020-03-18,4,1582.52
2020-03-18,5,1825.69
2020-03-18,6,2351.23
2020-03-18,7,2956.37
2020-03-18,8,3164.53
2020-03-18,9,3281.22
2020-03-18,10,3437.48
2020-03-18,11,3361.14
2020-03-18,12,3186.45
2020-03-18,13,2844.6
2020-03-18,14,2794.03
2020-03-18,15,2760.85
2020-03-18,16,2743.46
2020-03-18,17,2826.62
2020-03-18,18,2951.73
2020-03-18,19,2981.13
2020-03-18,20,2771.39
2020-03-18,21,2482.66
2020-03-18,22,2270.15
2020-03-18,23,2009.93
2020-03-19,0,1774.72
2020-03-19,1,1650.44
2020-03-19,2,1584.32
2020-03-19,3,1547.52
2020-03-19,4,1583.35
2020-03-19,5,1809.46
2020-03-19,6,2295.7
2020-03-19,7,2861.1
2020-03-19,8,3050.15
2020-03-19,9,3227.61
2020-03-19,10,3385.67
2020-03-19,11,3373.21
2020-03-19,12,3190.36
2020-03-19,13,2902.31
2020-03-19,14,2917.34
2020-03-19,15,2902.91
2020-03-19,16,2847.64
2020-03-19,17,2863.2
2020-03-19,18,2977.12
2020-03-19,19,3023.71
2020-03-19,20,2823
2020-03-19,21,2547.63
2020-03-19,22,2343.15
2020-03-19,23,2102.21
2020-03-20,0,1892.05
2020-03-20,1,1773.69
2020-03-20,2,1743.67
2020-03-20,3,1691.49
2020-03-20,4,1725.26
2020-03-20,5,1920.78
2020-03-20,6,2334.64
2020-03-20,7,2863.07
2020-03-20,8,3097.13
2020-03-20,9,3253.02
2020-03-20,10,3458.19
2020-03-20,11,3426.27
2020-03-20,12,3329.37
2020-03-20,13,3001.36
2020-03-20,14,2942.73
2020-03-20,15,2889.44
2020-03-20,16,2858.16
2020-03-20,17,2919.66
2020-03-20,18,3057.79
2020-03-20,19,3107.5
2020-03-20,20,2846.51
2020-03-20,21,2549.66
2020-03-20,22,2372.26
2020-03-20,23,2142.67
2020-03-21,0,1938.77
2020-03-21,1,1816.04
2020-03-21,2,1735.99
2020-03-21,3,1714.45
2020-03-21,4,1716.15
2020-03-21,5,1865.77
2020-03-21,6,2208.81
2020-03-21,7,2653.98
2020-03-21,8,2846.74
2020-03-21,9,3018.91
2020-03-21,10,3197.89
2020-03-21,11,3158.49
2020-03-21,12,3018.68
2020-03-21,13,2721.87
2020-03-21,14,2723.33
2020-03-21,15,2639.59
2020-03-21,16,2571.72
2020-03-21,17,2591.34
2020-03-21,18,2736.88
2020-03-21,19,2800.4
2020-03-21,20,2625.99
2020-03-21,21,2414.41
2020-03-21,22,2241.47
2020-03-21,23,1946.88
2020-03-22,0,1775.75
2020-03-22,1,1773.63
2020-03-22,2,1608.51
2020-03-22,3,1564.49
2020-03-22,4,1541.02
2020-03-22,5,1636.89
2020-03-22,6,1802.77
2020-03-22,7,2059.42
2020-03-22,8,2158.7
2020-03-22,9,2226.54
2020-03-22,10,2257.61
2020-03-22,11,2224.61
2020-03-22,12,2114.6
2020-03-22,13,1964.39
2020-03-22,14,1789.1
2020-03-22,15,1666.83
2020-03-22,16,1658.68
2020-03-22,17,1744.45
2020-03-22,18,2006.37
2020-03-22,19,2139.07
2020-03-22,20,2090.28
2020-03-22,21,2019.32
2020-03-22,22,1899.62
2020-03-22,23,1709.84
2020-03-23,0,1596.44
2020-03-23,1,1505.48
2020-03-23,2,1446.81
2020-03-23,3,1427.03
2020-03-23,4,1456.88
2020-03-23,5,1601.78
2020-03-23,6,1874.96
2020-03-23,7,2190.02
2020-03-23,8,2337.62
2020-03-23,9,2417.52
2020-03-23,10,2421.63
2020-03-23,11,2340.67
2020-03-23,12,2230.6
2020-03-23,13,2040.57
2020-03-23,14,1924.43
2020-03-23,15,1786.52
2020-03-23,16,1770.45
2020-03-23,17,1864.87
2020-03-23,18,2035.14
2020-03-23,19,2164.99
2020-03-23,20,2137.79
2020-03-23,21,2089.88
2020-03-23,22,1965.89
2020-03-23,23,1770.87
2020-03-24,0,1603.69
2020-03-24,1,1534.22
2020-03-24,2,1482.6
2020-03-24,3,1464.31
2020-03-24,4,1500.58
2020-03-24,5,1612.53
2020-03-24,6,1897.45
2020-03-24,7,2197.75
2020-03-24,8,2325.48
2020-03-24,9,2360.71
2020-03-24,10,2340.02
2020-03-24,11,2268.09
2020-03-24,12,2175.58
2020-03-24,13,2038.62
2020-03-24,14,1914.61
2020-03-24,15,1810.31
2020-03-24,16,1810.31
2020-03-24,17,1748.51
2020-03-24,18,1908.38
2020-03-24,19,2065.53
2020-03-24,20,2028.11
2020-03-24,21,2031.47
2020-03-24,22,1967.62
2020-03-24,23,1859.85
2020-03-25,0,1784.82
2020-03-25,1,1738.55
2020-03-25,2,1689.91
2020-03-25,3,1687.96
2020-03-25,4,1718.54
2020-03-25,5,1783.87
2020-03-25,6,1943.56
2020-03-25,7,2157.14
2020-03-25,8,2222.54
2020-03-25,9,2298.82
2020-03-25,10,2340.18
2020-03-25,11,2148.54
2020-03-25,12,2025.55
2020-03-25,13,1893.1
2020-03-25,14,1743.21
2020-03-25,15,1668.44
2020-03-25,16,1666.84
2020-03-25,17,1795.05
2020-03-25,18,1998.69
2020-03-25,19,2124.63
2020-03-25,20,2078.72
2020-03-25,21,2028.66
2020-03-25,22,1900.69
2020-03-25,23,1730.63
2020-03-26,0,1611.03
2020-03-26,1,1536.64
2020-03-26,2,1487.13
2020-03-26,3,1476.53
2020-03-26,4,1508.17
2020-03-26,5,1612.9
2020-03-26,6,1861.77
2020-03-26,7,2134.95
2020-03-26,8,2256.65
2020-03-26,9,2269.51
2020-03-26,10,2232.11
2020-03-26,11,2097.87
2020-03-26,12,1984.11
2020-03-26,13,1867.59
2020-03-26,14,1742.77
2020-03-26,15,1643.97
2020-03-26,16,1618.2
2020-03-26,17,1743.72
2020-03-26,18,1916.25
2020-03-26,19,2062.84
2020-03-26,20,2027.61
2020-03-26,21,1996.67
2020-03-26,22,1882.42
2020-03-26,23,1706.36
2020-03-27,0,1587
2020-03-27,1,1509.88
2020-03-27,2,1468.47
2020-03-27,3,1450.31
2020-03-27,4,1488.91
2020-03-27,5,1621.47
2020-03-27,6,1854.32
2020-03-27,7,2158.23
2020-03-27,8,2350.57
2020-03-27,9,2420.15
2020-03-27,10,2374.05
2020-03-27,11,2271.18
2020-03-27,12,2102.2
2020-03-27,13,1972.68
2020-03-27,14,1676.1
2020-03-27,15,1545.49
2020-03-27,16,1527.97
2020-03-27,17,1641.49
