year,month,day,hour,weekend,holiday,temp,precipitation,wind_speed,preasure,electricity_consumed
2017,6,6,21,0,0,37.4,,16,,5520.68
2017,6,6,22,0,0,37.4,,16,,5817.83
2017,6,6,23,0,0,37.4,,16,,5969.53
2017,6,7,0,0,0,31.65,0,16.6,,5903.51
2017,6,7,1,0,0,31.65,0,16.6,,5694.11
2017,6,7,2,0,0,31.65,0,16.6,,5502.51
2017,6,7,3,0,0,31.65,0,16.6,,5263.08
2017,6,7,4,0,0,31.65,0,16.6,,5007.87
2017,6,7,5,0,0,31.65,0,16.6,,4616.15
2017,6,7,6,0,0,31.65,0,16.6,,4096.25
2017,6,7,7,0,0,31.65,0,16.6,,3844.84
2017,6,7,8,0,0,31.65,0,16.6,,3891.5
2017,6,7,9,0,0,31.65,0,16.6,,4157.37
2017,6,7,10,0,0,31.65,0,16.6,,4413.49
2017,6,7,11,0,0,31.65,0,16.6,,4594.06
2017,6,7,12,0,0,31.65,0,16.6,,4748.34
2017,6,7,13,0,0,31.65,0,16.6,,4773.62
2017,6,7,14,0,0,31.65,0,16.6,,5085.68
2017,6,7,15,0,0,31.65,0,16.6,,5360.12
2017,6,7,16,0,0,31.65,0,16.6,,5416.51
2017,6,7,17,0,0,31.65,0,16.6,,5180.62
2017,6,7,18,0,0,31.65,0,16.6,,4883.92
2017,6,7,19,0,0,31.65,0,16.6,,4754.78
2017,6,7,20,0,0,31.65,0,16.6,,4845.69
2017,6,7,21,0,0,31.65,0,16.6,,4948.55
2017,6,7,22,0,0,31.65,0,16.6,,5370.18
2017,6,7,23,0,0,31.65,0,16.6,,5634.43
2017,6,8,0,0,0,30.8,0,11.9,,5521.65
2017,6,8,1,0,0,30.8,0,11.9,,5256.32
2017,6,8,2,0,0,30.8,0,11.9,,4994.13
2017,6,8,3,0,0,30.8,0,11.9,,4772.51
2017,6,8,4,0,0,30.8,0,11.9,,4546.47
2017,6,8,5,0,0,30.8,0,11.9,,4274.41
2017,6,8,6,0,0,30.8,0,11.9,,4040.85
2017,6,8,7,0,0,30.8,0,11.9,,3921.02
2017,6,8,8,0,0,30.8,0,11.9,,3784.84
2017,6,8,9,0,0,30.8,0,11.9,,3956.06
2017,6,8,10,0,0,30.8,0,11.9,,4345.37
2017,6,8,11,0,0,30.8,0,11.9,,4645.47
2017,6,8,12,0,0,30.8,0,11.9,,4871.82
2017,6,8,13,0,0,30.8,0,11.9,,4845.66
2017,6,8,14,0,0,30.8,0,11.9,,5063.5
2017,6,8,15,0,0,30.8,0,11.9,,5249.93
2017,6,8,16,0,0,30.8,0,11.9,,5182.87
2017,6,8,17,0,0,30.8,0,11.9,,5012.12
2017,6,8,18,0,0,30.8,0,11.9,,4737.82
2017,6,8,19,0,0,30.8,0,11.9,,4584.12
2017,6,8,20,0,0,30.8,0,11.9,,4677.95
2017,6,8,21,0,0,30.8,0,11.9,,4729.51
2017,6,8,22,0,0,30.8,0,11.9,,5076.53
2017,6,8,23,0,0,30.8,0,11.9,,5310.61
2017,6,9,0,0,0,33.05,5.1,8.2,1002.4,5142.37
2017,6,9,1,0,0,33.05,5.1,8.2,1002.4,4883.06
2017,6,9,2,0,0,33.05,5.1,8.2,1002.4,4647.06
2017,6,9,3,0,0,33.05,5.1,8.2,1002.4,4410.66
2017,6,9,4,0,0,33.05,5.1,8.2,1002.4,4231.57
2017,6,9,5,0,0,33.05,5.1,8.2,1002.4,3988.11
2017,6,9,6,0,0,33.05,5.1,8.2,1002.4,3778.21
2017,6,9,7,0,0,33.05,5.1,8.2,1002.4,3791.33
2017,6,9,8,0,0,33.05,5.1,8.2,1002.4,3892.91
2017,6,9,9,0,0,33.05,5.1,8.2,1002.4,4248.24
2017,6,9,10,0,0,33.05,5.1,8.2,1002.4,4737.18
2017,6,9,11,0,0,33.05,5.1,8.2,1002.4,4923.01
2017,6,9,12,0,0,33.05,5.1,8.2,1002.4,5030.55
2017,6,9,13,0,0,33.05,5.1,8.2,1002.4,4983.8
2017,6,9,14,0,0,33.05,5.1,8.2,1002.4,5266.63
2017,6,9,15,0,0,33.05,5.1,8.2,1002.4,5472.32
2017,6,9,16,0,0,33.05,5.1,8.2,1002.4,5437.93
2017,6,9,17,0,0,33.05,5.1,8.2,1002.4,5213.38
2017,6,9,18,0,0,33.05,5.1,8.2,1002.4,4853.61
2017,6,9,19,0,0,33.05,5.1,8.2,1002.4,4741.64
2017,6,9,20,0,0,33.05,5.1,8.2,1002.4,4813.89
2017,6,9,21,0,0,33.05,5.1,8.2,1002.4,4849.6
2017,6,9,22,0,0,33.05,5.1,8.2,1002.4,5195.06
2017,6,9,23,0,0,33.05,5.1,8.2,1002.4,5423
2017,6,10,0,1,0,33.55,0,9.7,1001.1,5298.64
2017,6,10,1,1,0,33.55,0,9.7,1001.1,5059.99
2017,6,10,2,1,0,33.55,0,9.7,1001.1,4818.33
2017,6,10,3,1,0,33.55,0,9.7,1001.1,4600.22
2017,6,10,4,1,0,33.55,0,9.7,1001.1,4409.61
2017,6,10,5,1,0,33.55,0,9.7,1001.1,4110.78
2017,6,10,6,1,0,33.55,0,9.7,1001.1,3891.91
2017,6,10,7,1,0,33.55,0,9.7,1001.1,3841.24
2017,6,10,8,1,0,33.55,0,9.7,1001.1,3852.61
2017,6,10,9,1,0,33.55,0,9.7,1001.1,4107.23
2017,6,10,10,1,0,33.55,0,9.7,1001.1,4460.67
2017,6,10,11,1,0,33.55,0,9.7,1001.1,4701.75
2017,6,10,12,1,0,33.55,0,9.7,1001.1,4839.91
2017,6,10,13,1,0,33.55,0,9.7,1001.1,4865.22
2017,6,10,14,1,0,33.55,0,9.7,1001.1,5122.92
2017,6,10,15,1,0,33.55,0,9.7,1001.1,5323.53
2017,6,10,16,1,0,33.55,0,9.7,1001.1,5215.05
2017,6,10,17,1,0,33.55,0,9.7,1001.1,4734.03
2017,6,10,18,1,0,33.55,0,9.7,1001.1,4432.8
2017,6,10,19,1,0,33.55,0,9.7,1001.1,4351.66
2017,6,10,20,1,0,33.55,0,9.7,1001.1,4376.45
2017,6,10,21,1,0,33.55,0,9.7,1001.1,4490.37
2017,6,10,22,1,0,33.55,0,9.7,1001.1,4848.4
2017,6,10,23,1,0,33.55,0,9.7,1001.1,5193.51
2017,6,11,0,1,0,32.7,,11.6,1001.2,5128.65
2017,6,11,1,1,0,32.7,,11.6,1001.2,4734.53
2017,6,11,2,1,0,32.7,,11.6,1001.2,4439.74
2017,6,11,3,1,0,32.7,,11.6,1001.2,4190
2017,6,11,4,1,0,32.7,,11.6,1001.2,3996.58
2017,6,11,5,1,0,32.7,,11.6,1001.2,3719.2
2017,6,11,6,1,0,32.7,,11.6,1001.2,3511.33
2017,6,11,7,1,0,32.7,,11.6,1001.2,3436.62
2017,6,11,8,1,0,32.7,,11.6,1001.2,3421.58
2017,6,11,9,1,0,32.7,,11.6,1001.2,3532.34
2017,6,11,10,1,0,32.7,,11.6,1001.2,3760.09
2017,6,11,11,1,0,32.7,,11.6,1001.2,3941.83
2017,6,11,12,1,0,32.7,,11.6,1001.2,4099.33
2017,6,11,13,1,0,32.7,,11.6,1001.2,4117.39
2017,6,11,14,1,0,32.7,,11.6,1001.2,4408.13
2017,6,11,15,1,0,32.7,,11.6,1001.2,4529.29
2017,6,11,16,1,0,32.7,,11.6,1001.2,4544.74
2017,6,11,17,1,0,32.7,,11.6,1001.2,4361.38
2017,6,11,18,1,0,32.7,,11.6,1001.2,4135.56
2017,6,11,19,1,0,32.7,,11.6,1001.2,4117.5
2017,6,11,20,1,0,32.7,,11.6,1001.2,4310.63
2017,6,11,21,1,0,32.7,,11.6,1001.2,4512.72
2017,6,11,22,1,0,32.7,,11.6,1001.2,4975.71
2017,6,11,23,1,0,32.7,,11.6,1001.2,5272.18
2017,6,12,0,0,0,34.85,,10.1,,5160.29
2017,6,12,1,0,0,34.85,,10.1,,4922.31
2017,6,12,2,0,0,34.85,,10.1,,4666.94
2017,6,12,3,0,0,34.85,,10.1,,4415
2017,6,12,4,0,0,34.85,,10.1,,4218.95
2017,6,12,5,0,0,34.85,,10.1,,3932.26
2017,6,12,6,0,0,34.85,,10.1,,3732.54
2017,6,12,7,0,0,34.85,,10.1,,3734.6
2017,6,12,8,0,0,34.85,,10.1,,3852.08
2017,6,12,9,0,0,34.85,,10.1,,4227.67
2017,6,12,10,0,0,34.85,,10.1,,4716.09
2017,6,12,11,0,0,34.85,,10.1,,4922.63
2017,6,12,12,0,0,34.85,,10.1,,5057.06
2017,6,12,13,0,0,34.85,,10.1,,5017.23
2017,6,12,14,0,0,34.85,,10.1,,5355.4
2017,6,12,15,0,0,34.85,,10.1,,5523.28
2017,6,12,16,0,0,34.85,,10.1,,5442.66
2017,6,12,17,0,0,34.85,,10.1,,5182.09
2017,6,12,18,0,0,34.85,,10.1,,4816.29
2017,6,12,19,0,0,34.85,,10.1,,4611.02
2017,6,12,20,0,0,34.85,,10.1,,4745.97
2017,6,12,21,0,0,34.85,,10.1,,4891.04
2017,6,12,22,0,0,34.85,,10.1,,5322.32
2017,6,12,23,0,0,34.85,,10.1,,5578.32
2017,6,13,0,0,0,36.45,2,11.7,998.9,5501.82
2017,6,13,1,0,0,36.45,2,11.7,998.9,5259.9
2017,6,13,2,0,0,36.45,2,11.7,998.9,5000.37
2017,6,13,3,0,0,36.45,2,11.7,998.9,4746.95
2017,6,13,4,0,0,36.45,2,11.7,998.9,4490.6
2017,6,13,5,0,0,36.45,2,11.7,998.9,4177.96
2017,6,13,6,0,0,36.45,2,11.7,998.9,3957.95
2017,6,13,7,0,0,36.45,2,11.7,998.9,3935.95
2017,6,13,8,0,0,36.45,2,11.7,998.9,3970.67
2017,6,13,9,0,0,36.45,2,11.7,998.9,4298.24
2017,6,13,10,0,0,36.45,2,11.7,998.9,4761.65
2017,6,13,11,0,0,36.45,2,11.7,998.9,5026.06
2017,6,13,12,0,0,36.45,2,11.7,998.9,5256.52
2017,6,13,13,0,0,36.45,2,11.7,998.9,5242.47
2017,6,13,14,0,0,36.45,2,11.7,998.9,5608.71
2017,6,13,15,0,0,36.45,2,11.7,998.9,5807.5
2017,6,13,16,0,0,36.45,2,11.7,998.9,5721.91
2017,6,13,17,0,0,36.45,2,11.7,998.9,5432
2017,6,13,18,0,0,36.45,2,11.7,998.9,5030.23
2017,6,13,19,0,0,36.45,2,11.7,998.9,4846.28
2017,6,13,20,0,0,36.45,2,11.7,998.9,4965.8
2017,6,13,21,0,0,36.45,2,11.7,998.9,5187.29
2017,6,13,22,0,0,36.45,2,11.7,998.9,5632.69
2017,6,13,23,0,0,36.45,2,11.7,998.9,5752.11
2017,6,14,0,0,0,35,0,9.9,1001,5643.4
2017,6,14,1,0,0,35,0,9.9,1001,5415.48
2017,6,14,2,0,0,35,0,9.9,1001,5160.01
2017,6,14,3,0,0,35,0,9.9,1001,4897.62
2017,6,14,4,0,0,35,0,9.9,1001,4707.33
2017,6,14,5,0,0,35,0,9.9,1001,4387.34
2017,6,14,6,0,0,35,0,9.9,1001,4080.69
2017,6,14,7,0,0,35,0,9.9,1001,4025.22
2017,6,14,8,0,0,35,0,9.9,1001,4096.8
2017,6,14,9,0,0,35,0,9.9,1001,4527.36
2017,6,14,10,0,0,35,0,9.9,1001,4947.43
2017,6,14,11,0,0,35,0,9.9,1001,5262.97
2017,6,14,12,0,0,35,0,9.9,1001,5475.17
2017,6,14,13,0,0,35,0,9.9,1001,5557.06
2017,6,14,14,0,0,35,0,9.9,1001,5885.17
2017,6,14,15,0,0,35,0,9.9,1001,5803.61
2017,6,14,16,0,0,35,0,9.9,1001,5498.6
2017,6,14,17,0,0,35,0,9.9,1001,5157.51
2017,6,14,18,0,0,35,0,9.9,1001,4790.56
2017,6,14,19,0,0,35,0,9.9,1001,4573.68
2017,6,14,20,0,0,35,0,9.9,1001,4643.42
2017,6,14,21,0,0,35,0,9.9,1001,4667.78
2017,6,14,22,0,0,35,0,9.9,1001,5160.46
2017,6,14,23,0,0,35,0,9.9,1001,5481.21
2017,6,15,0,0,0,34.3,,11.2,1001.3,5375.42
2017,6,15,1,0,0,34.3,,11.2,1001.3,5139.94
2017,6,15,2,0,0,34.3,,11.2,1001.3,4892.51
2017,6,15,3,0,0,34.3,,11.2,1001.3,4646.65
2017,6,15,4,0,0,34.3,,11.2,1001.3,4458.73
2017,6,15,5,0,0,34.3,,11.2,1001.3,4193.98
2017,6,15,6,0,0,34.3,,11.2,1001.3,3930.04
2017,6,15,7,0,0,34.3,,11.2,1001.3,3856.09
2017,6,15,8,0,0,34.3,,11.2,1001.3,3968.84
2017,6,15,9,0,0,34.3,,11.2,1001.3,4336.53
2017,6,15,10,0,0,34.3,,11.2,1001.3,4792.41
2017,6,15,11,0,0,34.3,,11.2,1001.3,4986.17
2017,6,15,12,0,0,34.3,,11.2,1001.3,5175.35
2017,6,15,13,0,0,34.3,,11.2,1001.3,5206.61
2017,6,15,14,0,0,34.3,,11.2,1001.3,5554.99
2017,6,15,15,0,0,34.3,,11.2,1001.3,5825.27
2017,6,15,16,0,0,34.3,,11.2,1001.3,5779.35
2017,6,15,17,0,0,34.3,,11.2,1001.3,5491.78
2017,6,15,18,0,0,34.3,,11.2,1001.3,5074.22
2017,6,15,19,0,0,34.3,,11.2,1001.3,4984.91
2017,6,15,20,0,0,34.3,,11.2,1001.3,5104.06
2017,6,15,21,0,0,34.3,,11.2,1001.3,5232.33
2017,6,15,22,0,0,34.3,,11.2,1001.3,5669.6
2017,6,15,23,0,0,34.3,,11.2,1001.3,5922.22
2017,6,16,0,0,0,28.45,21.95,11.7,1002.2,5804.63
2017,6,16,1,0,0,28.45,21.95,11.7,1002.2,5558.99
2017,6,16,2,0,0,28.45,21.95,11.7,1002.2,4990.22
2017,6,16,3,0,0,28.45,21.95,11.7,1002.2,4058.8
2017,6,16,4,0,0,28.45,21.95,11.7,1002.2,3852.21
2017,6,16,5,0,0,28.45,21.95,11.7,1002.2,3640.87
2017,6,16,6,0,0,28.45,21.95,11.7,1002.2,3550.87
2017,6,16,7,0,0,28.45,21.95,11.7,1002.2,3542.2
2017,6,16,8,0,0,28.45,21.95,11.7,1002.2,3597.58
2017,6,16,9,0,0,28.45,21.95,11.7,1002.2,3845.45
2017,6,16,10,0,0,28.45,21.95,11.7,1002.2,4204.24
2017,6,16,11,0,0,28.45,21.95,11.7,1002.2,4430.33
2017,6,16,12,0,0,28.45,21.95,11.7,1002.2,4521.45
2017,6,16,13,0,0,28.45,21.95,11.7,1002.2,4438.37
2017,6,16,14,0,0,28.45,21.95,11.7,1002.2,4695.39
2017,6,16,15,0,0,28.45,21.95,11.7,1002.2,4916.08
2017,6,16,16,0,0,28.45,21.95,11.7,1002.2,4953.97
2017,6,16,17,0,0,28.45,21.95,11.7,1002.2,4828.89
2017,6,16,18,0,0,28.45,21.95,11.7,1002.2,4621.37
2017,6,16,19,0,0,28.45,21.95,11.7,1002.2,4534.92
2017,6,16,20,0,0,28.45,21.95,11.7,1002.2,4585.3
2017,6,16,21,0,0,28.45,21.95,11.7,1002.2,4639.41
2017,6,16,22,0,0,28.45,21.95,11.7,1002.2,4936.73
2017,6,16,23,0,0,28.45,21.95,11.7,1002.2,5059.18
2017,6,17,0,1,0,28.55,4.1,9.1,,4925.89
2017,6,17,1,1,0,28.55,4.1,9.1,,4697.33
2017,6,17,2,1,0,28.55,4.1,9.1,,4471.37
2017,6,17,3,1,0,28.55,4.1,9.1,,4220.92
2017,6,17,4,1,0,28.55,4.1,9.1,,4019.97
2017,6,17,5,1,0,28.55,4.1,9.1,,3729.75
2017,6,17,6,1,0,28.55,4.1,9.1,,3472.09
2017,6,17,7,1,0,28.55,4.1,9.1,,3433.98
2017,6,17,8,1,0,28.55,4.1,9.1,,3471.36
2017,6,17,9,1,0,28.55,4.1,9.1,,3733.95
2017,6,17,10,1,0,28.55,4.1,9.1,,4218.48
2017,6,17,11,1,0,28.55,4.1,9.1,,4433.77
2017,6,17,12,1,0,28.55,4.1,9.1,,4436.15
2017,6,17,13,1,0,28.55,4.1,9.1,,4210.57
2017,6,17,14,1,0,28.55,4.1,9.1,,4243.52
2017,6,17,15,1,0,28.55,4.1,9.1,,4328.39
2017,6,17,16,1,0,28.55,4.1,9.1,,4291.44
2017,6,17,17,1,0,28.55,4.1,9.1,,4234.98
2017,6,17,18,1,0,28.55,4.1,9.1,,4169.03
2017,6,17,19,1,0,28.55,4.1,9.1,,4163.02
2017,6,17,20,1,0,28.55,4.1,9.1,,4226.61
2017,6,17,21,1,0,28.55,4.1,9.1,,4279.62
2017,6,17,22,1,0,28.55,4.1,9.1,,4541.05
2017,6,17,23,1,0,28.55,4.1,9.1,,4726.86
2017,6,18,0,1,0,32.05,0.4,11,1000.2,4628.72
2017,6,18,1,1,0,32.05,0.4,11,1000.2,4427.92
2017,6,18,2,1,0,32.05,0.4,11,1000.2,4172.67
2017,6,18,3,1,0,32.05,0.4,11,1000.2,3955.75
2017,6,18,4,1,0,32.05,0.4,11,1000.2,3743.72
2017,6,18,5,1,0,32.05,0.4,11,1000.2,3520.92
2017,6,18,6,1,0,32.05,0.4,11,1000.2,3364.11
2017,6,18,7,1,0,32.05,0.4,11,1000.2,3307.03
2017,6,18,8,1,0,32.05,0.4,11,1000.2,3277.25
2017,6,18,9,1,0,32.05,0.4,11,1000.2,3408.66
2017,6,18,10,1,0,32.05,0.4,11,1000.2,3662.18
2017,6,18,11,1,0,32.05,0.4,11,1000.2,3891.69
2017,6,18,12,1,0,32.05,0.4,11,1000.2,4035.4
2017,6,18,13,1,0,32.05,0.4,11,1000.2,4079.08
2017,6,18,14,1,0,32.05,0.4,11,1000.2,4319.53
2017,6,18,15,1,0,32.05,0.4,11,1000.2,4540.8
2017,6,18,16,1,0,32.05,0.4,11,1000.2,4574.37
2017,6,18,17,1,0,32.05,0.4,11,1000.2,4455.39
2017,6,18,18,1,0,32.05,0.4,11,1000.2,4346.85
2017,6,18,19,1,0,32.05,0.4,11,1000.2,4429.33
2017,6,18,20,1,0,32.05,0.4,11,1000.2,4747.04
2017,6,18,21,1,0,32.05,0.4,11,1000.2,4895.94
2017,6,18,22,1,0,32.05,0.4,11,1000.2,5249.64
2017,6,18,23,1,0,32.05,0.4,11,1000.2,5446.31
2017,6,19,0,0,0,30.1,9,10.1,998.2,5295.69
2017,6,19,1,0,0,30.1,9,10.1,998.2,5054.84
2017,6,19,2,0,0,30.1,9,10.1,998.2,4860.95
2017,6,19,3,0,0,30.1,9,10.1,998.2,4614.5
2017,6,19,4,0,0,30.1,9,10.1,998.2,4323.69
2017,6,19,5,0,0,30.1,9,10.1,998.2,3995.52
2017,6,19,6,0,0,30.1,9,10.1,998.2,3734
2017,6,19,7,0,0,30.1,9,10.1,998.2,3608.38
2017,6,19,8,0,0,30.1,9,10.1,998.2,3668.35
2017,6,19,9,0,0,30.1,9,10.1,998.2,3891.71
2017,6,19,10,0,0,30.1,9,10.1,998.2,4258.69
2017,6,19,11,0,0,30.1,9,10.1,998.2,4510.13
2017,6,19,12,0,0,30.1,9,10.1,998.2,4696.4
2017,6,19,13,0,0,30.1,9,10.1,998.2,4694.01
2017,6,19,14,0,0,30.1,9,10.1,998.2,5052.87
2017,6,19,15,0,0,30.1,9,10.1,998.2,5291.23
2017,6,19,16,0,0,30.1,9,10.1,998.2,5308.3
2017,6,19,17,0,0,30.1,9,10.1,998.2,5157.67
2017,6,19,18,0,0,30.1,9,10.1,998.2,4818.1
2017,6,19,19,0,0,30.1,9,10.1,998.2,4629.13
2017,6,19,20,0,0,30.1,9,10.1,998.2,4707.36
2017,6,19,21,0,0,30.1,9,10.1,998.2,4816.68
2017,6,19,22,0,0,30.1,9,10.1,998.2,5125.81
2017,6,19,23,0,0,30.1,9,10.1,998.2,4605.02
2017,6,20,0,0,0,27.8,16.9,10.1,1000,4121.1
2017,6,20,1,0,0,27.8,16.9,10.1,1000,4079.75
2017,6,20,2,0,0,27.8,16.9,10.1,1000,4007.35
2017,6,20,3,0,0,27.8,16.9,10.1,1000,3906.06
2017,6,20,4,0,0,27.8,16.9,10.1,1000,3688.69
2017,6,20,5,0,0,27.8,16.9,10.1,1000,3478.4
2017,6,20,6,0,0,27.8,16.9,10.1,1000,3357.06
2017,6,20,7,0,0,27.8,16.9,10.1,1000,3378.4
2017,6,20,8,0,0,27.8,16.9,10.1,1000,3390.14
2017,6,20,9,0,0,27.8,16.9,10.1,1000,3539.72
2017,6,20,10,0,0,27.8,16.9,10.1,1000,3906.83
2017,6,20,11,0,0,27.8,16.9,10.1,1000,4071.65
2017,6,20,12,0,0,27.8,16.9,10.1,1000,4262.45
2017,6,20,13,0,0,27.8,16.9,10.1,1000,4195.69
2017,6,20,14,0,0,27.8,16.9,10.1,1000,4333.67
2017,6,20,15,0,0,27.8,16.9,10.1,1000,4434.15
2017,6,20,16,0,0,27.8,16.9,10.1,1000,4459.39
2017,6,20,17,0,0,27.8,16.9,10.1,1000,4421.08
2017,6,20,18,0,0,27.8,16.9,10.1,1000,4280.47
2017,6,20,19,0,0,27.8,16.9,10.1,1000,4185.2
2017,6,20,20,0,0,27.8,16.9,10.1,1000,4250.54
2017,6,20,21,0,0,27.8,16.9,10.1,1000,4255.02
2017,6,20,22,0,0,27.8,16.9,10.1,1000,4526.98
2017,6,20,23,0,0,27.8,16.9,10.1,1000,4640.82
2017,6,21,0,0,0,28.2,12.1,12.6,1000,4510.92
2017,6,21,1,0,0,28.2,12.1,12.6,1000,4273.46
2017,6,21,2,0,0,28.2,12.1,12.6,1000,4065.12
2017,6,21,3,0,0,28.2,12.1,12.6,1000,3739.83
2017,6,21,4,0,0,28.2,12.1,12.6,1000,3426.14
2017,6,21,5,0,0,28.2,12.1,12.6,1000,3285.85
2017,6,21,6,0,0,28.2,12.1,12.6,1000,3226.54
2017,6,21,7,0,0,28.2,12.1,12.6,1000,3267.53
2017,6,21,8,0,0,28.2,12.1,12.6,1000,3413.37
2017,6,21,9,0,0,28.2,12.1,12.6,1000,3804.72
2017,6,21,10,0,0,28.2,12.1,12.6,1000,4259.73
2017,6,21,11,0,0,28.2,12.1,12.6,1000,4471.9
2017,6,21,12,0,0,28.2,12.1,12.6,1000,4584.02
2017,6,21,13,0,0,28.2,12.1,12.6,1000,4179.81
2017,6,21,14,0,0,28.2,12.1,12.6,1000,4198.3
2017,6,21,15,0,0,28.2,12.1,12.6,1000,4268.28
2017,6,21,16,0,0,28.2,12.1,12.6,1000,4323.07
2017,6,21,17,0,0,28.2,12.1,12.6,1000,4358.36
2017,6,21,18,0,0,28.2,12.1,12.6,1000,4271.75
2017,6,21,19,0,0,28.2,12.1,12.6,1000,4199.88
2017,6,21,20,0,0,28.2,12.1,12.6,1000,4248.81
2017,6,21,21,0,0,28.2,12.1,12.6,1000,4215.59
2017,6,21,22,0,0,28.2,12.1,12.6,1000,4452.19
2017,6,21,23,0,0,28.2,12.1,12.6,1000,4526.76
2017,6,22,0,0,0,30.05,9,9.4,,4362.47
2017,6,22,1,0,0,30.05,9,9.4,,4134.21
2017,6,22,2,0,0,30.05,9,9.4,,3933.71
2017,6,22,3,0,0,30.05,9,9.4,,3704.25
2017,6,22,4,0,0,30.05,9,9.4,,3552.1
2017,6,22,5,0,0,30.05,9,9.4,,3402.1
2017,6,22,6,0,0,30.05,9,9.4,,3335.64
2017,6,22,7,0,0,30.05,9,9.4,,3399.42
2017,6,22,8,0,0,30.05,9,9.4,,3528.23
2017,6,22,9,0,0,30.05,9,9.4,,3851.01
2017,6,22,10,0,0,30.05,9,9.4,,4351.78
2017,6,22,11,0,0,30.05,9,9.4,,4578.43
2017,6,22,12,0,0,30.05,9,9.4,,4568.03
2017,6,22,13,0,0,30.05,9,9.4,,4419.31
2017,6,22,14,0,0,30.05,9,9.4,,4577.6
2017,6,22,15,0,0,30.05,9,9.4,,4692.92
2017,6,22,16,0,0,30.05,9,9.4,,4689.57
2017,6,22,17,0,0,30.05,9,9.4,,4620.76
2017,6,22,18,0,0,30.05,9,9.4,,4402.93
2017,6,22,19,0,0,30.05,9,9.4,,4306.04
2017,6,22,20,0,0,30.05,9,9.4,,4369.32
2017,6,22,21,0,0,30.05,9,9.4,,4370.86
2017,6,22,22,0,0,30.05,9,9.4,,4664.26
2017,6,22,23,0,0,30.05,9,9.4,,4840.09
2017,6,23,0,0,0,32.4,3,8.5,1000.9,4646.29
2017,6,23,1,0,0,32.4,3,8.5,1000.9,4384.28
2017,6,23,2,0,0,32.4,3,8.5,1000.9,4149.72
2017,6,23,3,0,0,32.4,3,8.5,1000.9,3933.07
2017,6,23,4,0,0,32.4,3,8.5,1000.9,3765.9
2017,6,23,5,0,0,32.4,3,8.5,1000.9,3569.16
2017,6,23,6,0,0,32.4,3,8.5,1000.9,3486.01
2017,6,23,7,0,0,32.4,3,8.5,1000.9,3534.19
2017,6,23,8,0,0,32.4,3,8.5,1000.9,3685.78
2017,6,23,9,0,0,32.4,3,8.5,1000.9,4077.67
2017,6,23,10,0,0,32.4,3,8.5,1000.9,4568.42
2017,6,23,11,0,0,32.4,3,8.5,1000.9,4759.99
2017,6,23,12,0,0,32.4,3,8.5,1000.9,4836.56
2017,6,23,13,0,0,32.4,3,8.5,1000.9,4707.06
2017,6,23,14,0,0,32.4,3,8.5,1000.9,4920.1
2017,6,23,15,0,0,32.4,3,8.5,1000.9,5041.67
2017,6,23,16,0,0,32.4,3,8.5,1000.9,5036.67
2017,6,23,17,0,0,32.4,3,8.5,1000.9,4920.73
2017,6,23,18,0,0,32.4,3,8.5,1000.9,4665.21
2017,6,23,19,0,0,32.4,3,8.5,1000.9,4526.75
2017,6,23,20,0,0,32.4,3,8.5,1000.9,4614.61
2017,6,23,21,0,0,32.4,3,8.5,1000.9,4696.39
2017,6,23,22,0,0,32.4,3,8.5,1000.9,5072.91
2017,6,23,23,0,0,32.4,3,8.5,1000.9,5215.59
2017,6,24,0,1,0,33.95,0,5.2,998.7,5062.31
2017,6,24,1,1,0,33.95,0,5.2,998.7,4833.62
2017,6,24,2,1,0,33.95,0,5.2,998.7,4574.38
2017,6,24,3,1,0,33.95,0,5.2,998.7,4341.94
2017,6,24,4,1,0,33.95,0,5.2,998.7,4141.15
2017,6,24,5,1,0,33.95,0,5.2,998.7,3933.88
2017,6,24,6,1,0,33.95,0,5.2,998.7,3766.41
2017,6,24,7,1,0,33.95,0,5.2,998.7,3738.14
2017,6,24,8,1,0,33.95,0,5.2,998.7,3768.33
2017,6,24,9,1,0,33.95,0,5.2,998.7,4011.75
2017,6,24,10,1,0,33.95,0,5.2,998.7,4392.7
2017,6,24,11,1,0,33.95,0,5.2,998.7,4582.07
2017,6,24,12,1,0,33.95,0,5.2,998.7,4678.1
2017,6,24,13,1,0,33.95,0,5.2,998.7,4693.3
2017,6,24,14,1,0,33.95,0,5.2,998.7,4898.02
2017,6,24,15,1,0,33.95,0,5.2,998.7,5062.25
2017,6,24,16,1,0,33.95,0,5.2,998.7,5034.94
2017,6,24,17,1,0,33.95,0,5.2,998.7,4850.55
2017,6,24,18,1,0,33.95,0,5.2,998.7,4600.59
2017,6,24,19,1,0,33.95,0,5.2,998.7,4559.46
2017,6,24,20,1,0,33.95,0,5.2,998.7,4794.34
2017,6,24,21,1,0,33.95,0,5.2,998.7,4984.34
2017,6,24,22,1,0,33.95,0,5.2,998.7,5276.46
2017,6,24,23,1,0,33.95,0,5.2,998.7,5475.07
2017,6,25,0,1,0,35.6,,9.7,,5330.07
2017,6,25,1,1,0,35.6,,9.7,,5107.38
2017,6,25,2,1,0,35.6,,9.7,,4862.47
2017,6,25,3,1,0,35.6,,9.7,,4652.72
2017,6,25,4,1,0,35.6,,9.7,,4433.96
2017,6,25,5,1,0,35.6,,9.7,,4182.94
2017,6,25,6,1,0,35.6,,9.7,,3966.77
